"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs1381287-<b>C</b>,"8 x 10-30",,0.543,'-,"0.014 unit decrease",[0.012-0.016],"LINC02295, LINC01550","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,14:98131215
rs9671376-<b>C</b>,"9 x 10-13",,0.776,'-,"0.01 unit decrease",[0.008-0.012],TRAF3,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,14:102903826
rs10140740-<b>G</b>,"3 x 10-11",,0.826,'-,"0.011 unit increase",[0.0071-0.0149],"MIR203A, KIF26A","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,14:104132759
rs1435679-<b>G</b>,"5 x 10-8",,0.445,'-,"0.006 unit decrease",[0.004-0.008],"COX6CP4, LINC02853","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,15:36107044
rs12907546-<b>G</b>,"1 x 10-31",,0.796,'-,"0.017 unit decrease",[0.015-0.019],SEMA6D,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,15:47392083
rs3743963-<b>A</b>,"2 x 10-12",,0.461,'-,"0.01 unit increase",[0.008-0.012],SULT1A2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:28593365
rs55942317-<b>G</b>,"5 x 10-14",,0.911,'-,"0.016 unit decrease",[0.012-0.02],ZNF423,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:49592861
rs4785187-<b>G</b>,"1 x 10-11",,0.778,'-,"0.009 unit decrease",[0.007-0.011],ZNF423,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:49732861
rs4785475-<b>G</b>,"8 x 10-10",,0.74,'-,"0.008 unit increase",[0.006-0.01],"LINC02127, LINC02128","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:50905878
rs2897579-<b>C</b>,"4 x 10-8",,0.424,'-,"0.007 unit decrease",[0.005-0.009],"LINC02141, NPAP1L","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:60144325
rs16962850-<b>T</b>,"2 x 10-8",,0.892,'-,"0.011 unit decrease",[0.0071-0.0149],"GNPATP, RPS27AP16","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:60995093
rs59243311-<b>G</b>,"9 x 10-10",,0.577,'-,"0.007 unit decrease",[0.005-0.009],CDH8,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:61742026
rs10852456-<b>G</b>,"2 x 10-15",,0.583,'-,"0.01 unit decrease",[0.008-0.012],NFAT5,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:69571710
rs4448948-<b>A</b>,"6 x 10-19",,0.93,'-,"0.022 unit increase",[0.018-0.026],LINC01572,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:72535337
rs17618144-<b>G</b>,"1 x 10-11",,0.758,'-,"0.01 unit increase",[0.008-0.012],ZFHX3,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:72908525
rs55803708-<b>C</b>,"3 x 10-8",,0.8,'-,"0.008 unit decrease",[0.006-0.01],ZFHX3,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:73661442
rs4888444-<b>A</b>,"6 x 10-15",,0.953,'-,"0.023 unit increase",[0.017-0.029],TERF2IP,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:75656381
rs10514545-<b>G</b>,"3 x 10-9",,0.568,'-,"0.007 unit increase",[0.005-0.009],"RN7SKP190, CDH13","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:82586934
rs78600318-<b>A</b>,"5 x 10-10",,0.857,'-,"0.011 unit decrease",[0.0071-0.0149],CDH13,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:83380456
rs12924902-<b>A</b>,"1 x 10-13",,0.382,'-,"0.009 unit decrease",[0.007-0.011],SPG7,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:89520251
rs4790874-<b>C</b>,"6 x 10-17",,0.47,'-,"0.01 unit decrease",[0.008-0.012],SMG6,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,17:2091883
rs7218436-<b>T</b>,"9 x 10-12",,0.634,'-,"0.008 unit decrease",[0.006-0.01],SGSM2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,17:2338605
rs59816081-<b>T</b>,"2 x 10-9",,0.886,'-,"0.01 unit decrease",[0.0061-0.0139],MINK1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,17:4834195
rs1105916-<b>C</b>,"2 x 10-8",,0.504,'-,"0.006 unit decrease",[0.004-0.008],PITPNM3,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,17:6458794
rs13341562-<b>G</b>,"5 x 10-12",,0.941,'-,"0.019 unit increase",[0.013-0.025],"RNF227, KCNAB3","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,17:7921799
rs2746025-<b>C</b>,"6 x 10-9",,0.66,'-,"0.007 unit decrease",[0.005-0.009],FLII,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,17:18248297
rs8614-<b>C</b>,"2 x 10-10",,0.813,'-,"0.009 unit decrease",[0.007-0.011],NUFIP2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,17:29261788
rs4132610-<b>C</b>,"2 x 10-10",,0.383,'-,"0.008 unit increase",[0.006-0.01],PSMD11,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,17:32474423
rs11657979-<b>G</b>,"8 x 10-10",,0.759,'-,"0.009 unit decrease",[0.007-0.011],"CCL1, C17orf102","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,17:34573818
rs2258689-<b>T</b>,"2 x 10-8",,0.809,'-,"0.008 unit decrease",[0.006-0.01],MAPT,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,17:45990016
rs199510-<b>A</b>,"3 x 10-10",,0.238,'-,"0.01 unit decrease",[0.0061-0.0139],WNT3,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,17:46780563
rs28397663-<b>C</b>,"2 x 10-11",,0.629,'-,"0.008 unit decrease",[0.006-0.01],FLJ40194,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,17:49250821
rs75919030-<b>T</b>,"5 x 10-16",,0.741,'-,"0.011 unit increase",[0.009-0.013],CA10,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,17:52115837
rs4597364-<b>T</b>,"6 x 10-11",,0.672,'-,"0.008 unit increase",[0.006-0.01],"RPS2P48, KIF2B","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,17:53798430
rs9898605-<b>G</b>,"2 x 10-9",,0.701,'-,"0.007 unit decrease",[0.005-0.009],HELZ,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,17:67128437
rs11079710-<b>C</b>,"6 x 10-15",,0.739,'-,"0.01 unit decrease",[0.008-0.012],BPTF,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,17:67889795
rs4889891-<b>C</b>,"8 x 10-14",,0.519,'-,"0.009 unit increase",[0.007-0.011],CBX8,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,17:79794855
rs3935190-<b>G</b>,"2 x 10-8",,0.477,'-,"0.007 unit increase",[0.005-0.009],"AATK, BAIAP2","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,17:81110567
rs8074498-<b>T</b>,"5 x 10-11",,0.421,'-,"0.008 unit increase",[0.006-0.01],ASPSCR1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,17:81996668
rs60764613-<b>G</b>,"2 x 10-11",,0.861,'-,"0.011 unit decrease",[0.0071-0.0149],"LINC00470, AIDAP3","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:1839910
rs6506343-<b>C</b>,"2 x 10-9",,0.487,'-,"0.007 unit increase",[0.005-0.009],MIR3976HG,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:5871421
rs1662904-<b>A</b>,"1 x 10-11",,0.7,'-,"0.009 unit decrease",[0.007-0.011],KIAA1328,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:37228511
rs8096225-<b>A</b>,"6 x 10-15",,0.303,'-,"0.01 unit decrease",[0.008-0.012],MIR924HG,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:39341887
rs62080072-<b>A</b>,"1 x 10-9",,0.742,'-,"0.008 unit increase",[0.006-0.01],"KC6, RPL17P45","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:40594280
rs4890356-<b>G</b>,"3 x 10-16",,0.811,'-,"0.012 unit increase",[0.01-0.014],"KC6, NPM1P1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:41724012
rs8090578-<b>C</b>,"7 x 10-12",,0.722,'-,"0.009 unit decrease",[0.007-0.011],LINC00907,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:42663446
rs148544378-<b>C</b>,"1 x 10-11",,0.982,'-,"0.05 unit increase",[0.036-0.064],RIT2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:42743602
rs6507538-<b>T</b>,"3 x 10-9",,0.544,'-,"0.007 unit decrease",[0.005-0.009],"SYT4, RNA5SP455","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:43731638
rs35398628-<b>T</b>,"3 x 10-14",,0.758,'-,"0.011 unit increase",[0.009-0.013],"SLC14A2, SETBP1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:45089927
rs12970816-<b>G</b>,"3 x 10-24",,0.598,'-,"0.012 unit decrease",[0.01-0.014],DCC,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:52497489
rs8094435-<b>A</b>,"6 x 10-13",,0.779,'-,"0.01 unit increase",[0.008-0.012],DCC,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:53066745
rs62098012-<b>C</b>,"7 x 10-12",,0.586,'-,"0.008 unit decrease",[0.006-0.01],DCC,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:53335941
rs72926932-<b>A</b>,"2 x 10-14",,0.917,'-,"0.018 unit increase",[0.014-0.022],TCF4,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:55383415
rs57820851-<b>G</b>,"2 x 10-14",,0.651,'-,"0.009 unit decrease",[0.007-0.011],"TCF4, LINC01415","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:55746335
rs1895617-<b>C</b>,"3 x 10-18",,0.267,'-,"0.012 unit decrease",[0.01-0.014],LINC01905,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:56036712
rs738352-<b>A</b>,"4 x 10-8",,0.836,'-,"0.009 unit increase",[0.0051-0.0129],"LINC02554, MN1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,22:27694254
rs5752764-<b>C</b>,"2 x 10-8",,0.371,'-,"0.007 unit decrease",[0.005-0.009],TTC28,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,22:28638976
rs6002676-<b>A</b>,"6 x 10-18",,0.377,'-,"0.01 unit increase",[0.008-0.012],TCF20,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,22:42301210
rs117023465-<b>G</b>,"1 x 10-8",,0.668,'-,"0.008 unit increase",[0.006-0.01],TAFA5,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,22:48754404
rs10506677-<b>G</b>,"3 x 10-10",,0.84,'-,"0.009 unit increase",[0.007-0.011],KCNC2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:75045707
rs9706217-<b>T</b>,"2 x 10-8",,0.157,'-,"0.009 unit increase",[0.0051-0.0129],MGAT4C,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:86768101
rs1688569-<b>T</b>,"9 x 10-13",,0.807,'-,"0.011 unit decrease",[0.0071-0.0149],"POC1B, DUSP6","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:89375363
rs12579637-<b>G</b>,"2 x 10-9",,0.771,'-,"0.008 unit increase",[0.006-0.01],ANO4,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:100879405
rs368746845-<b>G</b>,"6 x 10-11",,0.82,'-,"0.01 unit decrease",[0.0061-0.0139],PARPBP,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:102146976
rs6539398-<b>C</b>,"2 x 10-8",,0.238,'-,"0.008 unit decrease",[0.006-0.01],"WSCD2, ASCL4","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:107959925
rs10774625-<b>A</b>,"1 x 10-11",,0.487,'-,"0.008 unit increase",[0.006-0.01],ATXN2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:111472415
rs879901-<b>C</b>,"2 x 10-9",,0.374,'-,"0.007 unit increase",[0.005-0.009],RBM19,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:113846338
rs2701629-<b>T</b>,"2 x 10-10",,0.446,'-,"0.008 unit increase",[0.006-0.01],"RNU6-1088P, PLA2G1B","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:120320641
rs1109480-<b>G</b>,"2 x 10-13",,0.611,'-,"0.009 unit increase",[0.007-0.011],CABP1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:120645476
rs326391-<b>C</b>,"2 x 10-8",,0.382,'-,"0.007 unit increase",[0.005-0.009],TMEM132B,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:125321681
rs11610148-<b>G</b>,"3 x 10-9",,0.865,'-,"0.011 unit decrease",[0.0071-0.0149],"CHFR, GOLGA3","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:132826481
rs1333351-<b>T</b>,"1 x 10-9",,0.406,'-,"0.007 unit increase",[0.005-0.009],"RASL11A, RNU6-70P","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,13:27334789
rs9574094-<b>A</b>,"1 x 10-9",,0.758,'-,"0.008 unit increase",[0.006-0.01],NBEA,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,13:35529777
rs17197978-<b>G</b>,"9 x 10-12",,0.87,'-,"0.012 unit increase",[0.0081-0.0159],"POSTN, TRPC4","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,13:37602277
rs9536410-<b>C</b>,"5 x 10-9",,0.391,'-,"0.007 unit increase",[0.005-0.009],"RN7SL618P, ZNF646P1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,13:53397693
rs7329873-<b>C</b>,"4 x 10-16",,0.709,'-,"0.011 unit increase",[0.009-0.013],"MIR5007, HNF4GP1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,13:55248336
rs61960827-<b>A</b>,"3 x 10-11",,0.912,'-,"0.015 unit decrease",[0.011-0.019],"SPATA2P1, RN7SKP6","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,13:56689064
rs56367474-<b>C</b>,"4 x 10-16",,0.685,'-,"0.01 unit increase",[0.008-0.012],"HMGN2P39, DNAJA1P1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,13:58880005
rs9645945-<b>T</b>,"8 x 10-13",,0.614,'-,"0.009 unit decrease",[0.007-0.011],"DNAJA1P1, HMGN2P39","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,13:58936567
rs7990995-<b>C</b>,"3 x 10-9",,0.401,'-,"0.007 unit increase",[0.005-0.009],"RPP40P2, RNU7-88P","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,13:59475557
rs73206137-<b>T</b>,"3 x 10-9",,0.613,'-,"0.007 unit increase",[0.005-0.009],"RPL12P34, RN7SL761P","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,13:68662346
rs303948-<b>A</b>,"2 x 10-8",,0.907,'-,"0.011 unit decrease",[0.0071-0.0149],DACH1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,13:71791920
rs2783130-<b>A</b>,"2 x 10-13",,0.516,'-,"0.009 unit increase",[0.007-0.011],"LINC01068, LINC01038","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,13:79596025
rs61966940-<b>A</b>,"6 x 10-13",,0.9,'-,"0.014 unit increase",[0.01-0.018],HS6ST3,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,13:96341211
rs10898240-<b>C</b>,"4 x 10-9",,0.732,'-,"0.008 unit increase",[0.006-0.01],DLG2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:84467246
rs7947529-<b>C</b>,"1 x 10-10",,0.213,'-,"0.009 unit decrease",[0.007-0.011],"Metazoa_SRP, EED","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:86224903
rs11019106-<b>G</b>,"6 x 10-9",,0.872,'-,"0.01 unit increase",[0.0061-0.0139],DISC1FP1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:90582398
rs590414-<b>A</b>,"3 x 10-10",,0.5,'-,"0.007 unit increase",[0.005-0.009],GRIA4,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:105875326
rs9919558-<b>T</b>,"7 x 10-59",,0.613,'-,"0.02 unit decrease",[0.018-0.022],NCAM1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:113006687
rs7126080-<b>G</b>,"1 x 10-11",,0.46,'-,"0.008 unit increase",[0.006-0.01],USP28,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:113853951
rs238899-<b>T</b>,"3 x 10-10",,0.458,'-,"0.007 unit decrease",[0.005-0.009],ZBTB16,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:114119995
rs1783832-<b>G</b>,"2 x 10-12",,0.431,'-,"0.008 unit decrease",[0.006-0.01],"SORL1, RNU6-256P","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:121662292
rs7945853-<b>G</b>,"5 x 10-9",,0.219,'-,"0.008 unit decrease",[0.006-0.01],"RNU6-256P, SORL1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:121758928
rs34716506-<b>G</b>,"4 x 10-10",,0.921,'-,"0.014 unit increase",[0.01-0.018],"SPA17, NRGN","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:124736716
rs12800944-<b>C</b>,"2 x 10-8",,0.65,'-,"0.007 unit increase",[0.005-0.009],"LINC02712, KIRREL3-AS3","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:127117138
rs7937974-<b>G</b>,"9 x 10-14",,0.433,'-,"0.009 unit decrease",[0.007-0.011],"RN7SKP279, DNAJB6P1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:127593138
rs1106363-<b>C</b>,"7 x 10-9",,0.67,'-,"0.007 unit decrease",[0.005-0.009],NTM,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:132096370
rs2010921-<b>G</b>,"1 x 10-11",,0.682,'-,"0.008 unit decrease",[0.006-0.01],NTM,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:132228311
rs12273435-<b>G</b>,"1 x 10-11",,0.798,'-,"0.01 unit decrease",[0.008-0.012],IGSF9B,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:133955960
rs12297948-<b>G</b>,"9 x 10-10",,0.332,'-,"0.007 unit increase",[0.005-0.009],"RPL7P6, CAPZA3","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:19020147
rs7960282-<b>G</b>,"2 x 10-11",,0.205,'-,"0.009 unit decrease",[0.007-0.011],PLEKHA5,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:19142235
rs77699638-<b>C</b>,"3 x 10-8",,0.982,'-,"0.026 unit increase",[0.016-0.036],"C2CD5, LRRC34P1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:22551433
rs11047209-<b>G</b>,"1 x 10-12",,0.745,'-,"0.01 unit increase",[0.008-0.012],SOX5,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:24015777
rs4285945-<b>A</b>,"5 x 10-11",,0.771,'-,"0.01 unit decrease",[0.008-0.012],"U6, ARID2","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:45712000
rs17123808-<b>C</b>,"4 x 10-11",,0.904,'-,"0.012 unit increase",[0.0081-0.0159],"PRPF40B, FAM186B","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:49585630
rs2640562-<b>C</b>,"1 x 10-12",,0.657,'-,"0.009 unit increase",[0.007-0.011],"RPS26, ERBB3","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:56072689
rs11176927-<b>C</b>,"3 x 10-10",,0.512,'-,"0.007 unit increase",[0.005-0.009],"LINC01479, LINC02421","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:67893538
rs7969559-<b>A</b>,"6 x 10-9",,0.284,'-,"0.007 unit increase",[0.005-0.009],CPSF6,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:69261387
